NORMAL,APT,RECON,TRAFFIC_SPIKE,NR_MALWARE
0.4906735,2.1787837,2.7480557,1.7144268,1.3777901
2.1775305,2.1010852,2.737475,1.6214314,0.6844598
1.6672004,2.0925765,2.444928,0.26725766,1.5481687
1.7060299,2.2451396,3.1032898,1.6572762,1.0379982
2.6175272,2.183945,2.4545302,1.9252206,0.35747135
1.8564694,0.40991676,3.1650016,1.5193495,0.7642095
1.2537644,0.23833255,2.6619813,0.21218875,0.4926176
1.2901586,0.17024335,3.0328789,0.16982171,1.2082795
0.4939996,2.2219691,2.6378849,0.15490642,0.39017427
1.6389843,2.196458,2.4508715,0.18765764,0.609634
0.70136386,0.22613768,3.1564226,1.7632346,1.7495
2.1564445,0.42111492,2.4479077,0.31442028,0.796126
1.5103993,2.0113773,2.4569116,0.32236072,1.3328599
0.8174015,0.2610738,2.5303104,1.7746491,1.8378631
1.701783,0.24027385,2.4817338,0.34753484,0.4005212
1.039384,2.0009568,2.4591174,0.32750648,1.5280257
1.2179608,2.0647626,3.0982745,1.8546823,0.69386035
2.1952965,2.3122854,2.456828,2.0056422,1.1133461
1.2053512,0.3604321,2.6796365,1.7307382,1.4032539
0.8395345,1.9902446,2.5411146,1.6258671,2.0979006
1.9855641,2.1116042,2.5704448,1.546381,0.54174256
1.8960311,1.9817213,2.6480086,0.19011308,1.9407245
1.0275047,2.1574137,2.7322972,0.15050958,0.30687982
1.6135052,0.42461962,2.9770458,1.7595628,0.75029624
2.4824486,2.0455227,2.7811358,0.22656867,1.661648
1.4582164,1.9937022,2.6093423,1.7062618,1.7792342
2.646905,0.41126394,2.4533043,0.22676042,0.9340591
1.8083987,2.0529988,3.0188766,0.18923785,2.5772777
1.6130748,1.9613243,2.6300676,1.900013,2.0482426
2.6095953,2.116494,3.1052084,2.0671852,1.4506898
0.55944645,0.3780299,2.4517791,0.3077979,0.50756186
1.3857498,2.2318506,2.4729323,1.8295562,1.2646172
2.1540034,0.25969723,2.9749413,0.3266285,0.80349123
1.4232551,0.16013469,2.4609911,0.3326393,1.7840253
0.908748,0.36978045,2.9664507,0.33420175,1.25289
1.7480327,0.2114947,3.162605,0.22343658,1.6094322
0.8298827,2.0529394,2.4602818,0.3118891,1.822679
1.2405255,2.205227,2.439277,0.38624284,0.28784037
1.8590456,1.9547459,2.6296363,1.6920584,2.335137
1.5798107,0.3373572,2.4452074,0.33938056,1.4726919
1.1828791,2.1192183,2.4778817,0.15639709,1.446614
2.5386698,2.1348267,2.5438604,0.19616611,0.30652297
2.4751327,0.45014274,2.5472155,1.4904379,1.823466
0.71682566,0.5726783,2.4625342,0.2511833,0.6142434
2.7794447,0.3891342,2.5954983,0.16690378,0.40051115
1.753985,0.45389608,2.6437278,0.22001295,1.5505716
2.231176,1.9449667,2.916425,0.38340378,1.335567
1.6023252,0.50273997,2.9516835,1.7955798,0.8649709
1.1919956,0.29990998,2.9889028,1.8324525,1.4944707
0.8622026,2.1772816,2.4408658,1.6645935,2.5560234
1.3425412,2.1724985,2.5611196,0.16344069,0.7275674
1.5263724,0.39665425,3.2201185,0.16369475,2.3649788
0.8254946,2.0578396,2.4414127,1.6441839,0.42758065
1.3766047,0.39371872,2.4647994,1.3871586,1.8456777
1.5232444,0.28832138,2.7609327,1.6725571,1.5934168
1.4636631,0.49277315,2.4594345,0.15956602,0.99838775
0.4034108,2.1720598,3.107335,1.5321876,1.797459
1.2049873,2.145832,2.8472745,1.6500126,1.4892548
0.67760694,2.167625,3.2192984,0.2784015,2.1729846
0.9519411,2.062201,2.5446153,0.16403109,1.5173066
1.2361695,0.1881622,2.4823964,0.32609323,1.4827034
1.9235599,2.039448,2.925942,1.50112,1.3686843
1.1217535,0.43777293,2.4361885,1.6265199,2.0889058
0.04952892,2.076206,3.185078,0.17965306,1.9889581
0.9244249,1.9888942,2.4697957,0.36313412,0.27203324
1.1934382,2.054134,2.5763016,1.6879234,0.51867753
0.65455914,0.22696951,2.4531949,0.22668293,1.6099985
0.90184784,0.23670492,2.498375,0.21156667,0.53988874
1.5405605,2.1186702,2.5235457,1.6885511,0.67287743
1.7509882,2.0346842,2.5201726,0.21412121,1.6136813
1.2776309,2.0800047,2.4616828,1.4880704,1.3505666
1.2047913,0.34651586,3.2042081,1.8161657,0.38700435
1.3953725,2.1127288,2.9371943,1.5493591,0.9998954
2.477136,2.015235,2.7757914,1.7601515,0.54862434
0.84152836,2.1979837,2.4396214,1.3835651,0.8753748
1.0814078,0.48639333,2.434397,0.22961788,1.3294713
0.95039576,1.9516647,2.7142036,0.28889006,1.6325157
1.3573632,0.1929702,2.5535529,1.3686262,0.740983
1.1456698,0.4164328,2.8885617,0.19820434,1.0886408
0.73482287,2.1044416,2.6009133,1.5733552,1.1859779
1.477099,0.17209268,2.8417482,1.9198533,1.7515886
1.5194538,2.2153971,2.9253514,0.1863008,0.7164201
0.81597227,2.0643506,2.472565,0.37563753,0.6040858
2.2781794,2.0968416,2.447265,0.23128279,0.5168085
1.1027606,0.51560646,2.8461866,2.0160897,1.8720334
1.7488903,2.1409802,2.4764485,1.7407159,1.0456964
1.755352,2.282358,2.4457905,1.736833,0.44695514
1.3960152,0.22818567,3.1114676,2.0567923,0.8005737
1.1538471,2.1135955,3.0778136,0.20605922,0.55772847
1.6825584,2.115348,2.776723,0.22519796,0.65985984
0.707404,2.0386865,2.7468083,0.40773898,0.48237383
1.34875,2.0987687,2.7485473,0.33923203,1.5262345
1.6547401,0.30457288,3.040788,1.8124511,1.6634786
2.6371348,0.38560337,2.623983,0.29400077,1.7498081
1.8794988,0.25303423,3.0396056,1.285565,1.723282
0.9655645,2.1833003,2.4669504,0.25588185,1.898952
2.4050474,0.17389958,2.5396798,1.8563745,1.1102463
1.3622501,2.1708019,2.4472387,0.18549694,1.3165702
1.0349535,2.1014714,2.5538352,1.5133001,0.84108025
1.3655281,2.0186021,3.1475263,0.21826671,0.7812414
1.7440054,2.2443984,2.4841561,0.25786677,1.5869263
1.3258328,0.22687748,2.4431148,0.24323362,0.88738465
0.23762758,2.0741339,2.4455216,0.2597135,2.2168798
1.0785013,0.45034373,2.52727,1.456421,0.47670498
1.4747344,0.2221346,2.5109162,1.7047948,1.7505063
0.87874377,2.1183515,2.9244726,1.8223287,0.45982632
0.83234686,0.32857874,2.454156,0.20779476,1.7644832
0.9312943,2.1904395,2.4486933,0.19776636,1.9055762
1.2567737,0.38193932,2.4935336,0.19769065,1.5764471
0.31537846,1.9317554,2.5433419,0.24670254,0.9718748
0.8333269,2.1930048,2.930299,1.8299187,0.78321356
0.43034726,2.0820363,2.482136,0.18682167,1.4303212
1.7391593,2.0724664,3.0920787,0.47217566,0.4601921
1.6438217,2.030848,2.7642648,1.4966189,0.36897677
2.2460868,0.32265994,2.453653,0.24611779,1.3272152
1.6582737,2.001655,2.5428169,1.7300322,1.0829034
1.6765044,1.9818783,2.888666,1.7954996,0.5807441
1.218508,2.0201924,2.771989,0.16609089,0.95571923
0.81986046,0.16506843,2.8085735,1.8786819,0.8821166
1.4979203,2.0919352,2.801547,1.4591373,2.1197174
1.316155,2.1262624,2.4401505,1.6242846,1.7262173
1.8367959,2.141581,2.5289993,1.6152718,0.82617325
0.4682244,0.3162702,2.631939,0.21218774,0.5409496
1.2974608,0.40971977,2.4557734,1.5940702,1.0712041
1.1801299,0.28605288,2.4921536,1.622236,1.7287792
1.6675252,2.1641326,2.6397882,1.7997603,1.959355
2.3995097,0.24759382,2.8365486,1.6955245,0.5987622
2.6931634,0.21744527,2.899868,1.3446503,1.6866641
1.9333531,0.18015327,2.4493058,0.18867184,0.6067439
1.4456127,0.22650547,3.1317942,1.7318327,1.3452077
0.85619664,0.21637103,2.5041275,1.737196,0.95812774
0.64275646,0.41239172,3.0728106,0.19806229,1.1838281
0.15968129,2.1302729,2.7604933,0.20736752,1.6923623
2.4700432,0.35838178,2.9950807,1.6856134,0.4494298
2.4111602,0.2405565,2.6287885,0.12666103,0.49713996
1.1697333,2.0037115,2.6090376,1.7097777,0.6869635
0.93579996,2.21333,2.4498582,0.31867868,1.3573941
1.631623,2.0013528,2.490271,1.7805536,0.86023194
0.7353881,0.1742467,2.5087118,0.38564783,2.3056288
0.6768074,0.45090914,2.4484315,1.9753069,2.0035868
1.031657,2.0444539,2.6344771,0.3198109,0.9859422
1.0120059,2.0308268,2.4487908,0.2267091,1.227551
1.8365359,0.4491693,2.5107791,1.719162,2.1510055
0.5287932,0.45901456,2.5786047,1.8213143,1.5561129
2.983459,2.0088727,2.4438436,1.6715091,1.6250017
1.1592704,0.1811422,2.5467224,0.16834237,0.47440442
0.25677252,0.34390545,2.4460185,0.2704771,1.6032656
1.821556,2.0742848,3.2157557,1.9075037,2.2260032
1.8235434,2.0341,2.608715,0.19171132,0.5109979
1.1977874,0.18790798,2.55036,0.40168998,0.6311859
0.5178481,0.4958526,2.4692004,0.2412583,0.72821313
0.8901809,0.5329875,2.455772,1.6655614,1.5048414
1.0395802,0.3598524,2.566697,1.7385848,1.4546527
0.7471097,2.0458584,2.9706233,0.19258904,1.0657808
1.7988012,0.3968508,2.4692917,1.8283951,0.7307212
1.1881237,0.429246,2.613486,0.27542576,0.396989
0.7290471,0.19375697,2.5138524,1.7282232,0.69188255
2.201312,2.0896544,2.4424324,0.18762842,1.6791961
1.2549783,0.3492014,2.4516098,1.5684732,1.0864631
0.7316463,0.4320194,2.6118782,1.9130396,1.4387271
1.139747,2.0798018,2.439003,0.26902562,1.7441317
2.398365,0.3551447,2.49988,0.29954815,0.6853588
0.6640282,1.9814912,2.4503284,2.036512,1.8509167
0.8427619,0.19863568,2.7712445,1.5969318,1.1047146
1.8933036,0.57619804,2.4473436,0.3589414,0.4872891
1.2745178,0.2609578,2.4505196,0.13106324,1.7356075
1.082393,2.042647,2.5035489,0.552059,1.6692657
0.4800015,0.38920632,2.4986665,1.5066321,1.195477
2.5323403,2.028652,2.625061,0.30595693,0.7214943
0.8048926,2.0098476,3.0333655,0.38254055,1.216631
1.3238868,2.1210876,2.8069913,0.20076169,0.2375109
2.3931355,0.4070731,2.486323,0.23291893,0.8433629
2.5506585,2.1633592,2.4449728,1.667981,1.0630502
1.4953953,2.1078703,2.8674743,1.5512445,1.0442351
1.5617925,2.1022403,2.4960475,0.259605,0.39716026
0.39193884,2.0173082,2.4613616,1.6719277,1.5748078
1.5109329,2.148806,3.0842986,0.1684685,1.7953299
1.5824978,0.20832874,2.8761656,0.15754788,0.57095855
1.0735557,1.9558614,2.86765,2.0873518,1.3560932
1.1326374,1.9247843,2.8861759,1.853685,1.6207029
0.7397798,0.2752603,2.4337604,0.21887022,1.8760183
2.371053,2.0119097,2.4640863,1.9432025,0.33831584
0.72234267,0.3175985,2.443216,0.45739707,1.1604367
1.326927,0.50338066,2.466613,0.17988802,1.2115003
2.368156,0.41524097,2.5138566,0.1346493,0.8986101
0.8688496,0.29641247,2.5784864,0.34634125,1.2553424
0.3882958,0.2939663,2.457509,0.19408198,0.21496972
0.8938196,2.0275145,2.549174,1.8191637,0.8232844
0.60549897,2.2207706,2.4485724,0.16635539,1.3985797
0.3374709,2.0477653,2.4608667,0.18101786,0.48447126
0.8876783,0.3710479,2.5171213,0.14527372,0.49439552
0.15160075,2.058721,2.4514167,0.31109372,1.725356
0.553621,0.19765168,2.5550005,0.41380802,0.43456045
2.0794597,2.0343065,2.4885066,0.32597005,1.4126937
1.984881,2.0922918,2.6231108,1.4264725,1.8573757
1.6615993,0.22165614,2.9336863,0.44611278,1.4827673
1.6405782,2.016034,2.795017,1.4565021,0.92462295
0.555903,0.30850238,2.9560409,1.4574834,1.3342685
2.4401922,2.1591673,3.026123,0.3798458,1.8804487
1.4346497,0.5419674,2.9936268,0.22489125,1.60438
0.8105969,0.4935547,3.2038233,1.9957397,1.0138309
1.6329049,2.0071445,2.4426236,0.22576074,0.7654314
1.4751469,2.0205772,2.6449747,1.5215288,0.84115833
1.7301486,0.31065074,3.0040011,0.21278639,0.69472504
2.2870991,2.0676837,2.682666,1.5655454,1.8743383
1.293317,2.1190789,2.4833298,0.28921106,0.4140288
0.5686373,2.0065856,2.4686687,1.7640198,1.383961
1.3050237,2.049906,2.4753776,0.44090396,0.37705877
1.9615285,0.3707432,2.4750335,0.1885166,1.216967
1.8770883,0.15241499,2.4294348,1.6639255,1.9967455
0.9000854,1.9753336,2.4667642,0.31385103,0.6031901
0.37084565,0.35035878,3.203566,1.7257445,0.22001661
0.91044766,2.1836903,2.840236,0.16464955,1.3861376
0.6745785,0.29884768,3.0671906,0.453731,1.619803
2.0695333,0.433132,2.4468846,0.23331651,0.94319
1.4875462,0.35645375,2.4649389,1.7649564,0.14619143
1.260208,0.46496657,2.5648143,1.628374,1.3727143
1.6494153,2.1774535,2.4564168,0.16637045,0.2000942
0.36536923,2.1396723,3.1360202,2.0246103,0.425476
1.0743762,0.34102637,2.5751624,0.21196775,0.5165934
0.40402678,0.44628122,2.7913773,1.809026,0.65161633
1.4116776,0.43369702,2.9645002,1.5923105,1.2111682
0.9096633,2.202742,2.559349,1.7878898,0.43775994
1.0913602,2.0186183,2.5029638,1.6340345,0.60950154
0.72048515,0.34615204,2.5155678,0.1730295,0.32738492
0.39104018,0.47727215,2.6927938,2.1072695,0.90613866
1.8802427,0.41649035,2.4559865,0.32071814,2.6187618
1.1917266,0.24700765,2.436543,1.7711052,1.1847878
0.75552005,2.065917,2.6292624,1.6494699,1.1889093
1.0620607,2.1578712,2.6402085,0.29690033,1.9843521
0.6073624,2.1220593,3.0814414,1.9789469,2.0077214
0.9583916,2.059256,2.6713011,0.27098724,1.794939
0.5366147,0.39129448,3.250873,0.1507579,0.8224614
1.5462902,2.089083,3.2089195,1.5658382,1.0614115
0.8029789,0.37454602,2.802056,1.7095042,0.3938761
2.3827307,0.2339239,3.0269082,0.3121598,1.2916934
0.64546925,2.0810778,2.5771139,2.0459707,1.4734331
2.410791,2.0536897,2.8616536,1.9469049,0.37664124
1.5767171,0.2302613,3.0413127,1.6815791,0.5269175
1.6181005,0.4164652,2.4469898,0.3748916,2.1521907
0.6243449,0.2998518,2.4811218,0.36603248,1.760371
0.7931446,0.43506494,2.4370062,0.29072648,1.3654009
1.5579885,0.3026527,2.6943152,0.19983847,0.8150018
1.0999217,0.37118968,2.4543793,1.718963,2.4904954
2.6124341,0.2727178,3.246228,0.29487145,1.4476992
1.2762146,0.31364185,3.1904628,1.6559092,0.97374
1.8376044,0.2070708,2.599951,1.5948082,1.5879701
2.4586668,0.18347122,3.085588,0.14775334,0.7627844
0.402852,2.0132413,2.700687,0.21060012,1.9225101
1.0748982,2.0418897,2.458625,0.18586324,0.5419185
0.80904573,2.0991614,3.1330807,0.23965682,0.930217
1.1847922,0.2122582,2.8287148,1.602612,2.1966927
0.5036671,2.1341019,2.8624501,0.35378265,0.8851178
0.5048207,0.37176424,2.8360734,2.0734673,0.3450279
2.4014394,2.0768704,2.5155933,1.7938117,0.9089698
1.2047114,0.22120307,2.4562306,1.5026602,1.3821833
1.6172411,2.0754364,2.9404306,1.6455795,1.4256809
1.656018,2.0375037,2.5742075,1.8409753,0.90403587
2.4134028,2.1266437,3.0226555,0.19753543,0.65148324
2.2922928,0.44324955,2.641418,1.8647257,1.5316802
0.8133471,0.4251644,3.1338372,0.30470785,0.82973677
1.0889533,2.3057513,2.5158708,0.39530957,1.024187
2.5029933,2.004754,2.5646884,1.5315241,0.5018271
0.46780345,0.32532904,2.4463484,0.21190818,0.8545309
1.3047817,2.1371353,2.5898545,0.20032105,0.8426314
1.6469009,0.5052498,3.0471976,1.5452254,1.4622287
0.90486616,0.29284003,2.4399168,2.100156,2.063916
0.9670163,0.16224092,2.9464383,0.16515942,0.33764854
1.81279,0.17684327,2.453631,0.24651097,0.24787791
0.32266313,2.310459,2.7527668,2.1063075,0.3415877
1.0676097,0.26936135,2.4641929,1.7221603,1.2005877
1.2502322,2.138859,2.9277675,1.365236,0.9632908
0.48582202,2.1943374,3.1528935,0.43489757,0.90584093
2.331143,0.56646657,2.5125883,1.361468,1.3270465
1.5845007,0.21912351,2.9395616,1.8908654,0.4343554
1.4500843,0.5002654,3.1405263,0.15281674,0.4542622
1.138678,2.1585038,3.210914,1.9253793,1.0154643
1.7688314,2.1297858,3.1993353,0.34662566,0.80488014
0.65513283,2.1348429,2.7342415,0.2769349,1.6397556
1.0967802,2.0164752,2.8278663,0.21236521,1.3539832
1.2987878,2.2038589,2.6824706,1.7021517,2.1595042
1.9058827,2.20127,3.1497073,1.7424462,0.3095975
1.1881195,0.2925236,2.4339414,0.2514507,1.7389914
0.94373167,2.1692758,2.5233216,1.6130733,0.83983165
1.0534096,0.4801001,2.4519823,1.8384835,0.5104229
1.2292517,0.23751383,2.6485083,1.5536695,1.066561
0.89109707,2.084836,2.981338,0.15131877,1.7449399
0.90269494,0.36581364,2.5977151,1.7220985,1.3185691
0.70535064,0.24556163,2.783216,0.2468768,1.0892806
0.74806416,0.39961958,2.8156118,1.7038801,1.6702703
0.84462106,2.1690817,2.5521917,0.43865046,1.8763274
2.28373,0.26743177,2.4656725,0.34209308,0.8877973
1.2491767,0.22508079,2.4690447,0.35515273,1.165916
2.3333588,0.3258035,2.6905096,1.4027181,1.2314873
0.94781226,2.2147462,2.4535596,0.23858526,2.1337085
2.1747093,2.0848448,2.471355,0.2941471,1.5285192
2.4663522,2.1720076,2.4369245,1.6012579,0.74655193
0.7050388,2.1447947,2.431876,0.23258723,1.164199
1.7657925,0.22277035,2.6973484,0.33412743,1.0908507
0.6665612,0.29109108,2.4443905,1.9067138,1.2898059
1.0545709,2.1439474,2.4800942,0.22946598,0.88604575
2.6164298,2.200223,2.8396494,1.5408505,1.0317518
1.6114194,2.1311107,2.5551274,0.15245123,1.3693756
0.96794003,2.161551,2.722621,0.2692806,1.3775544
1.9100399,0.3774698,2.9464614,0.2715314,0.95892227
1.0220377,0.38607836,2.5285048,1.7206309,0.79752845
0.84421027,0.5190339,2.4553099,0.19773062,1.072355
1.2843729,1.9222608,2.583073,1.688791,1.995858
0.51822853,2.0346084,2.4536288,1.9886626,1.3367418
2.7809715,0.42536065,3.1697543,0.2743687,0.4392339
0.7180049,0.22528934,3.0084164,1.6615906,1.2355675
1.2498196,0.23116226,2.4570549,1.7316011,1.038801
0.69188875,2.1391003,2.4434276,0.26585057,0.6934106
2.049844,2.0178998,2.738917,1.9770477,0.96806896
1.8964844,0.38756874,2.5980413,2.021824,1.9751132
1.0068892,0.37119997,2.9570663,2.0176222,0.7436161
1.7546366,0.3771942,2.4341254,0.3328312,2.3143365
0.8152944,0.22109763,3.1379344,1.5032792,1.8088473
0.84952414,2.2163217,2.8233154,1.68101,1.9971507
0.6653311,2.2250366,2.5400388,0.20152184,1.0984987
0.5546381,2.0371253,2.4548378,1.8009262,0.41596878
0.44296402,2.116639,2.9875295,2.0382988,1.7896456
2.144642,2.1420624,2.4806852,1.7568089,1.5593516
1.0132391,0.24458334,2.6896286,1.4233102,1.5182719
0.86342126,0.221442,2.4491303,1.5328176,1.2479314
1.6275383,2.0755877,2.4548488,0.25067475,2.8949971
0.70534056,0.17019019,2.5998867,1.6082417,0.21206181
0.5649557,2.107168,2.5585349,1.8402411,0.45819467
1.6353091,2.00531,3.1535928,1.6743867,1.2547698
0.54230696,0.3705303,2.7779996,1.7174016,1.3935143
0.5255674,0.2487262,2.4370224,0.3083536,0.8140159
1.2383008,0.4052672,3.2195144,0.45272362,0.75597423
2.5395038,0.48366007,2.617791,1.7229742,1.1631294
2.0905325,0.28678885,2.4597342,1.8938401,0.66418993
1.309008,2.188848,2.6634467,1.888892,0.6812945
2.4475713,0.4540237,2.9293416,0.20074396,0.93353814
1.7556262,1.9769226,2.454193,1.6495107,0.6523643
2.8008225,0.2639666,3.205272,0.17929527,0.7426956
1.5550505,0.1699071,2.4643998,0.24817888,0.7695475
1.2549638,2.1817207,3.1116765,1.5189615,1.5209373
1.3958002,2.0701652,2.9932473,1.4990003,1.4373851
1.757147,2.0963147,2.5284855,1.6964837,1.3544959
0.45484555,2.1151278,2.618097,0.29937467,0.8065415
1.8541737,0.40690976,2.4492264,1.9331927,1.8901122
1.0861171,2.1228232,3.2130733,1.6602,1.0915072
0.8433627,1.9490596,2.4489274,0.1999508,2.1737185
0.8725408,0.28740522,2.4449713,0.16823389,1.5256314
1.5763261,0.29886392,2.7658541,0.26363814,1.9733256
0.87033916,2.1689572,2.608428,0.153239,1.5206772
2.053153,0.2296837,2.7807631,1.726206,0.8264989
0.47248396,0.3665339,2.5241525,1.9859483,1.3463339
2.1884475,0.5130299,2.463569,0.31710574,1.6716499
1.3496783,0.204725,2.6782444,1.7529356,0.32800648
1.1128628,2.2424595,2.460882,0.1629576,1.0426189
1.4601096,2.1552536,2.9523342,0.35089833,0.45592853
1.2426949,0.2795184,2.4968998,1.4600307,1.1055024
1.2117136,0.22397894,2.4533515,2.0001125,2.1086135
0.32741743,2.0818174,2.524869,0.20088331,0.28705302
0.33414897,0.43695962,2.5134733,0.29576728,1.1443194
1.4307327,0.35585088,2.9269423,0.40695864,1.9228415
2.2223394,0.27285704,2.4422085,1.6772037,1.476704
0.9815305,0.50490016,2.6331527,0.2373131,1.4818224
1.5512297,2.1559415,2.849872,0.34436396,1.4307185
0.8852693,0.51369727,2.4412982,0.25977114,0.69407064
1.0049378,2.0533736,2.6185663,0.38382477,1.6914836
2.858025,0.40391073,2.600137,0.23006023,1.7585728
0.7055702,2.0426166,2.4756682,0.3153798,1.8389897
1.710457,0.23811635,2.4513655,1.9380422,1.622092
0.35637957,2.1076875,2.5148535,0.2685482,0.5345099
0.41135845,0.2763571,2.604257,1.6429256,2.139453
1.3320594,2.1745453,2.4512677,0.3125667,1.5713696
1.9395267,0.31925142,3.1219397,0.1929844,0.37016064
0.5515505,2.2586708,2.5342226,1.6429813,0.5643248
0.41976595,0.19605778,2.6731753,0.3156653,1.424448
1.4968288,0.23285574,2.4535015,2.097361,1.4410709
2.33384,0.224801,2.4572356,0.3223141,1.197091
2.6334991,2.1376038,3.19504,1.7554085,2.306128
1.5300494,0.49111563,2.990891,1.7004111,1.3541452
1.7505444,2.0736349,2.4480407,1.5979993,1.3570448
2.056083,0.3489823,3.117235,0.18616565,2.0313642
0.37796333,2.0522957,2.4387488,0.16641496,1.1405269
1.3121964,2.0797694,2.6194496,1.7242026,1.9701369
1.7526671,0.27096468,2.526847,1.8764751,0.6103348
0.4351216,0.21628612,2.457036,0.413542,1.1697922
1.06103,0.4089821,2.4472735,0.4343715,1.4454956
1.740306,0.4119411,2.454902,1.648498,1.317055
1.1317123,2.1423755,2.4476936,1.7011982,0.5707005
1.7180201,2.1878095,2.4611266,1.9378133,0.7617287
2.2522035,2.222676,2.45868,1.8418045,1.8517673
1.9862732,2.117915,2.447385,1.5338553,1.1704184
0.672528,2.1675177,2.4766486,1.8088539,1.1636628
1.7177407,2.2653544,3.0092454,1.582444,1.3570479
1.7371545,0.20967177,3.113272,0.2056716,1.856533
1.22132,2.143142,2.473581,0.2280558,0.6334077
1.4690958,0.17696723,3.1990044,1.7691646,1.7239729
0.32782143,0.3482487,2.4483047,1.8618343,0.2627898
1.2336472,2.0714457,2.9649763,1.711819,0.4501916
1.5489576,2.1785724,2.8032072,1.7119892,0.29244235
0.8386558,0.35640508,3.096962,1.5801166,0.77612454
1.1257818,2.0168684,2.8662481,1.4877297,1.696088
1.1445596,0.28188482,2.693363,0.15024887,1.081251
1.120089,2.087833,2.7989726,0.31110752,0.59201086
1.8757154,0.4707108,3.0256486,1.7298129,2.285215
0.4152413,2.2073863,2.589462,0.23806578,1.6456863
1.0392939,0.19477251,3.1940877,1.5445137,1.1244324
1.5908481,2.032985,2.464513,1.7872066,1.1939198
1.0616384,1.9937733,2.4402018,1.6749121,0.6011753
0.5291983,0.5159996,2.447048,0.35441628,0.35044226
0.6431349,2.0226288,2.6334567,1.8503028,0.48319656
1.0592141,0.3192946,2.7119927,0.39839676,0.32548502
0.64362353,2.1726987,2.5775476,1.7766845,2.3148646
2.3227417,0.2567837,2.7318082,0.269337,1.7246368
2.2184057,0.58347344,2.9486215,1.6206816,0.5259931
1.0977229,0.499005,3.0214546,1.8458481,1.5830245
0.35235772,2.1198518,2.7350538,0.19308452,0.76017
1.42214,0.41905758,3.1971395,1.9620367,1.3557454
1.2368075,0.19376667,3.0845528,0.29581985,1.9035724
0.6809401,0.38920212,2.846254,1.5147697,1.7001383
0.7831899,0.39398202,3.0022132,1.7309657,1.5644228
